440,"'Louis Schweitzer', 'Jacques Monfrin', 'Jean-Claude Lehmann', 'Jean-Pierre Bourguignon', 'Gérard Fayolle', 'Jean-François Denisse', 'François Ceyrac', 'Jacques Boyon', 'Jacques Attali', 'Jean-Pierre Mahé', 'Jean-Claude Ameisen', 'Jean-François Colosimo', 'Jean-Pierre Bourguignon', 'Louis Madelin', 'Jean-Claude Pecker', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogüé', 'Jean-Pierre Bourguignon', 'Louis de Vogé'","['Robert-Henri Bautier', 'Michel Mercier', 'Alain Dumait', 'Pierre Bérégovoy', 'Paul Guichonnet', 'Hervé Coutau-Bégarie', 'Claude Fuzier', 'Jean Mesnard', 'John R. Saul', 'Grzegorz Rozenberg', 'Jean Lassalle', 'Monique Adolphe', 'Jean Favier', 'Giovanni Nencioni', 'Yves-Marie Bercé', 'François Chamoux', 'Jean Ferrat', 'Jacques-Louis Lions', 'Marc Augé', 'Jean Dutourd', 'Robert Badinter', 'Ivar Ekeland', 'Carlos Ferrer Salat', 'Jacques Boyon', 'René Rémond', 'Jean Haritschelhar', 'Yves Pouliquen', 'Alain Decaux', 'Gilbert Baumet', 'Ahmed Osman', 'Michel Germa', 'Jean Irigoin', 'Gabriel de Broglie', 'Claude Cheysson', 'Hervé Bazin', 'Marie-Claude Vaillant-Couturier']"
460,"'Seán T. O\'Kelly', 'Éamon de Valera', 'Erskine Hamilton Childers', 'Cearbhall Ó Dálaigh', 'Patrick Hillery', 'Mary Robinson', 'Mary McAleese'","[""Seán T. O'Kelly""]"
480,'Poul Hansen',['Poul Hansen']
500,'Hasse Ekman',['Hasse Ekman']
520,'Arthur Balfour',['Arthur Balfour']
540,"'LeRoy Collins', 'Daniel T. McCarty', 'Reubin Askew', 'Spessard Lindsey Holland', 'Bob Graham', 'Buddy MacKay', 'Claude R. Kirk', 'Jeb Bush', 'C. Farris Bryant', 'Lawton Chiles', 'Millard F. Caldwell'",['Spessard Lindsey Holland']
560,"'Holger Börner', 'Björn Engholm', 'Johannes Rau', 'Ernst Albrecht'",['Johannes Rau']
580,'Igor of Kiev',['Igor of Kiev']
600,'Bologna F.C. 1909',['Bologna F.C. 1909']
620,'Theodosis Pelegrinis',"['Vadim Yakovlev', 'Michal Stehlík', 'Theodosis Pelegrinis', 'Giovanni Claudio Bottini', 'Jiří Zlatuška']"
